timestamp,vehicle_id,speed,engine_temperature,vibration,battery_voltage,mileage,fault_label
2025-11-29 06:03:45.397863,VEH-018,74.75,94.11,1.96,14.01,58284.94,0
2025-11-29 06:03:54.397863,VEH-050,52.5,109.53,2.876,12.37,47491.92,1
2025-11-29 06:04:58.397863,VEH-002,85.9,98.54,3.122,12.92,147498.97,0
2025-11-29 06:05:27.397863,VEH-087,78.14,96.27,3.239,13.24,107025.83,0
2025-11-29 06:06:38.397863,VEH-013,58.92,89.81,5.173,11.0,149425.49,1
2025-11-29 06:07:25.397863,VEH-068,35.8,92.44,4.049,12.67,37509.69,0
2025-11-29 06:07:43.397863,VEH-047,65.34,89.88,2.431,12.78,85471.2,0
2025-11-29 06:07:54.397863,VEH-089,65.19,110.56,4.125,14.74,11187.01,1
2025-11-29 06:08:23.397863,VEH-075,67.29,92.06,3.352,11.32,123604.43,1
2025-11-29 06:08:32.397863,VEH-050,56.98,82.85,4.37,13.45,47518.95,0
2025-11-29 06:09:54.397863,VEH-012,63.18,81.08,3.616,13.1,84572.42,0
2025-11-29 06:10:13.397863,VEH-013,62.55,91.98,3.971,12.15,149453.36,1
2025-11-29 06:11:09.397863,VEH-009,89.05,92.93,1.247,13.11,21482.41,0
2025-11-29 06:11:50.397863,VEH-059,23.15,91.85,3.126,14.23,114016.26,0
2025-11-29 06:12:13.397863,VEH-045,29.96,90.75,3.382,12.38,77923.58,0
2025-11-29 06:13:01.397863,VEH-070,56.88,93.91,6.385,12.44,146992.3,0
2025-11-29 06:13:13.397863,VEH-043,36.0,97.11,8.083,13.13,30079.74,1
2025-11-29 06:13:29.397863,VEH-074,60.27,86.07,4.347,12.19,109392.96,0
2025-11-29 06:15:46.397863,VEH-023,27.17,73.36,4.201,11.93,123819.38,1
2025-11-29 06:17:00.397863,VEH-079,31.12,80.31,2.193,12.32,67358.38,0
2025-11-29 06:18:51.397863,VEH-045,106.51,110.33,2.038,12.04,77942.47,1
2025-11-29 06:20:15.397863,VEH-023,49.27,87.62,2.861,12.5,123834.74,0
2025-11-29 06:20:23.397863,VEH-034,25.72,88.09,1.443,12.66,132716.4,0
2025-11-29 06:20:34.397863,VEH-016,52.13,92.7,0.324,12.85,99026.73,0
2025-11-29 06:20:59.397863,VEH-063,80.91,92.18,2.777,13.21,61261.56,0
2025-11-29 06:21:57.397863,VEH-051,85.14,86.26,3.431,12.73,53387.75,0
2025-11-29 06:23:40.397863,VEH-032,18.47,92.23,9.421,11.41,116642.63,1
2025-11-29 06:23:55.397863,VEH-038,35.82,88.89,1.896,14.62,52997.05,1
2025-11-29 06:24:24.397863,VEH-056,60.57,83.94,8.562,12.2,149349.9,1
2025-11-29 06:28:00.397863,VEH-069,54.15,99.4,2.965,11.65,51179.84,0
2025-11-29 06:28:35.397863,VEH-017,15.0,88.71,10.0,13.36,35555.36,1
2025-11-29 06:28:36.397863,VEH-086,19.05,89.82,1.198,13.38,149372.29,0
2025-11-29 06:28:47.397863,VEH-039,28.31,78.42,2.006,13.12,135372.46,1
2025-11-29 06:29:18.397863,VEH-041,10.73,87.23,5.255,12.32,146260.72,0
2025-11-29 06:29:47.397863,VEH-048,43.54,99.32,7.86,12.64,34928.68,0
2025-11-29 06:29:54.397863,VEH-082,84.86,89.71,4.093,12.09,115919.39,0
2025-11-29 06:30:45.397863,VEH-028,38.35,70.83,0.707,13.71,27721.24,1
2025-11-29 06:33:48.397863,VEH-077,82.06,89.35,6.852,12.83,11775.15,0
2025-11-29 06:34:18.397863,VEH-050,55.74,89.1,3.208,13.21,47564.75,0
2025-11-29 06:37:59.397863,VEH-001,50.42,86.88,0.542,12.86,13781.04,0
2025-11-29 06:40:14.397863,VEH-050,13.36,94.22,3.162,12.46,47583.26,0
2025-11-29 06:40:16.397863,VEH-019,84.25,83.7,10.0,12.36,69821.91,1
2025-11-29 06:40:35.397863,VEH-098,57.91,104.44,2.335,12.83,62105.1,0
2025-11-29 06:40:46.397863,VEH-059,15.0,86.94,0.242,13.05,114046.47,0
2025-11-29 06:41:03.397863,VEH-068,64.55,90.61,8.595,12.39,37552.19,1
2025-11-29 06:44:07.397863,VEH-067,40.3,72.93,5.137,13.2,148873.63,1
2025-11-29 06:45:36.397863,VEH-041,56.53,102.27,2.598,12.53,146304.94,0
2025-11-29 06:45:39.397863,VEH-010,61.0,86.73,7.063,12.81,23921.22,0
2025-11-29 06:46:16.397863,VEH-028,85.39,90.5,2.647,12.72,27769.46,0
2025-11-29 06:47:08.397863,VEH-034,26.82,88.26,10.0,12.81,132724.02,0
2025-11-29 06:47:32.397863,VEH-039,69.3,88.02,10.0,13.05,135405.15,1
2025-11-29 06:47:39.397863,VEH-083,88.21,85.56,7.749,13.02,104021.58,1
2025-11-29 06:47:40.397863,VEH-056,118.01,85.23,10.0,14.87,149380.55,1
2025-11-29 06:47:51.397863,VEH-052,81.24,91.74,1.267,12.81,16540.14,0
2025-11-29 06:48:39.397863,VEH-100,64.04,89.16,8.246,11.96,132346.96,1
2025-11-29 06:48:40.397863,VEH-003,61.88,95.65,9.842,13.53,81087.86,1
2025-11-29 06:49:36.397863,VEH-023,93.8,85.51,3.926,14.66,123847.11,1
2025-11-29 06:52:07.397863,VEH-017,47.84,85.7,1.653,12.65,35561.44,0
2025-11-29 06:52:56.397863,VEH-071,74.9,92.24,2.614,11.27,32057.71,1
2025-11-29 06:53:04.397863,VEH-026,109.85,103.9,0.892,12.22,11237.55,0
2025-11-29 06:53:05.397863,VEH-018,52.27,78.66,1.041,12.8,58315.01,1
2025-11-29 06:53:15.397863,VEH-046,4.65,99.35,2.133,12.71,23661.07,0
2025-11-29 06:54:51.397863,VEH-070,33.48,87.4,0.525,12.72,147035.68,0
2025-11-29 06:55:26.397863,VEH-031,62.34,92.61,2.206,13.1,31689.81,0
2025-11-29 06:56:03.397863,VEH-093,34.08,89.45,1.367,12.67,7034.36,0
2025-11-29 06:56:39.397863,VEH-009,46.32,85.67,3.678,11.77,21527.89,0
2025-11-29 06:56:41.397863,VEH-035,47.62,84.05,10.0,13.19,133897.52,1
2025-11-29 06:56:57.397863,VEH-081,69.02,75.81,3.507,11.0,131816.86,1
2025-11-29 06:57:38.397863,VEH-060,31.35,99.87,1.758,13.56,154490.79,0
2025-11-29 07:00:33.397863,VEH-076,40.41,90.53,8.657,13.03,113908.03,1
2025-11-29 07:01:07.397863,VEH-063,90.18,94.49,1.591,12.87,61264.14,0
2025-11-29 07:01:21.397863,VEH-100,42.95,91.0,1.209,12.46,132387.1,0
2025-11-29 07:02:06.397863,VEH-052,73.14,88.36,1.853,13.08,16589.98,0
2025-11-29 07:03:04.397863,VEH-048,55.35,89.37,1.119,13.42,34948.51,0
2025-11-29 07:04:06.397863,VEH-061,54.42,87.1,3.969,11.19,10262.53,1
2025-11-29 07:04:08.397863,VEH-024,73.45,79.85,3.703,12.76,135347.86,1
2025-11-29 07:04:12.397863,VEH-074,8.44,91.56,10.0,12.78,109400.68,1
2025-11-29 07:04:16.397863,VEH-058,66.08,100.24,4.221,12.22,24848.48,0
2025-11-29 07:06:28.397863,VEH-064,68.82,73.82,0.443,13.03,42833.68,1
2025-11-29 07:08:23.397863,VEH-030,76.21,86.95,0.743,13.18,145287.84,0
2025-11-29 07:09:18.397863,VEH-029,45.61,92.18,3.538,12.62,130651.99,0
2025-11-29 07:09:43.397863,VEH-010,55.01,81.83,1.112,12.12,23961.39,0
2025-11-29 07:09:48.397863,VEH-039,0.0,91.78,4.528,12.16,135440.66,0
2025-11-29 07:11:26.397863,VEH-055,38.25,106.13,3.348,11.2,136202.88,1
2025-11-29 07:11:49.397863,VEH-028,59.39,89.84,1.87,13.53,27786.69,0
2025-11-29 07:12:15.397863,VEH-018,91.77,89.21,5.458,12.67,58323.21,0
2025-11-29 07:14:20.397863,VEH-041,101.14,86.95,1.598,13.23,146336.63,0
2025-11-29 07:15:26.397863,VEH-081,46.44,94.03,1.568,12.51,131849.16,1
2025-11-29 07:16:57.397863,VEH-075,76.85,88.62,5.052,12.72,123611.19,0
2025-11-29 07:17:47.397863,VEH-065,51.32,90.91,4.263,11.97,133366.18,0
2025-11-29 07:19:01.397863,VEH-081,14.6,90.78,6.661,12.82,131892.46,1
2025-11-29 07:19:08.397863,VEH-100,70.13,88.98,1.284,13.14,132404.45,0
2025-11-29 07:20:36.397863,VEH-100,100.78,95.63,2.153,11.64,132414.67,0
2025-11-29 07:20:42.397863,VEH-046,45.46,84.63,10.0,13.22,23692.1,1
2025-11-29 07:20:58.397863,VEH-060,32.32,87.23,10.0,13.47,154522.22,1
2025-11-29 07:22:46.397863,VEH-009,56.68,74.71,7.851,13.59,21550.33,1
2025-11-29 07:22:52.397863,VEH-045,51.93,72.7,8.344,12.15,77974.89,1
2025-11-29 07:22:58.397863,VEH-060,120.25,74.19,2.783,12.53,154556.68,1
2025-11-29 07:23:18.397863,VEH-028,80.15,89.66,2.898,13.04,27793.43,0
2025-11-29 07:25:25.397863,VEH-097,58.23,95.36,8.772,12.94,124362.17,1
2025-11-29 07:26:16.397863,VEH-003,0.0,88.54,1.365,13.03,81102.05,0
2025-11-29 07:27:29.397863,VEH-051,51.42,91.35,2.253,12.53,53436.39,0
2025-11-29 07:27:52.397863,VEH-008,101.31,86.31,3.656,12.84,106068.23,0
2025-11-29 07:28:37.397863,VEH-070,57.0,89.37,3.095,12.58,147080.52,0
2025-11-29 07:28:53.397863,VEH-059,75.55,87.01,1.002,12.38,114054.95,0
2025-11-29 07:29:30.397863,VEH-061,64.8,94.2,0.976,12.34,10310.79,0
2025-11-29 07:30:47.397863,VEH-058,42.83,86.47,10.0,12.76,24879.04,1
2025-11-29 07:31:11.397863,VEH-070,97.28,75.14,0.258,14.5,147122.05,1
2025-11-29 07:32:32.397863,VEH-093,59.72,90.95,3.752,13.84,7043.44,0
2025-11-29 07:33:06.397863,VEH-012,37.33,94.13,0.471,13.58,84606.32,0
2025-11-29 07:33:19.397863,VEH-009,55.54,76.47,2.851,12.7,21586.93,1
2025-11-29 07:33:34.397863,VEH-049,90.69,90.09,2.458,12.53,133660.94,0
2025-11-29 07:33:55.397863,VEH-083,18.01,87.0,1.019,12.94,104040.7,0
2025-11-29 07:34:18.397863,VEH-017,61.76,89.71,2.629,14.05,35582.02,0
2025-11-29 07:34:51.397863,VEH-054,56.84,77.07,2.114,12.98,76969.5,1
2025-11-29 07:35:43.397863,VEH-044,16.5,76.91,1.36,12.43,104715.0,1
2025-11-29 07:36:16.397863,VEH-032,74.17,94.24,4.799,12.29,116663.57,0
2025-11-29 07:36:30.397863,VEH-035,61.41,94.94,9.536,11.66,133903.64,0
2025-11-29 07:37:32.397863,VEH-078,76.96,89.01,1.227,12.75,90495.05,0
2025-11-29 07:37:58.397863,VEH-049,83.45,85.39,1.493,13.06,133681.1,0
2025-11-29 07:38:20.397863,VEH-054,53.61,86.05,3.196,12.77,76986.4,0
2025-11-29 07:38:47.397863,VEH-016,41.11,97.16,3.379,13.15,99073.47,0
2025-11-29 07:38:53.397863,VEH-085,19.39,92.08,5.291,12.21,137835.42,0
2025-11-29 07:39:01.397863,VEH-012,38.89,94.6,3.363,12.36,84611.14,0
2025-11-29 07:39:13.397863,VEH-088,55.27,87.61,1.425,11.49,80166.1,1
2025-11-29 07:39:21.397863,VEH-098,30.91,91.83,1.316,13.61,62150.81,0
2025-11-29 07:40:19.397863,VEH-008,69.59,80.56,0.675,13.72,106080.19,0
2025-11-29 07:40:27.397863,VEH-021,32.41,87.28,1.431,12.76,69542.89,0
2025-11-29 07:40:42.397863,VEH-048,10.93,84.38,2.28,13.62,34976.18,0
2025-11-29 07:41:16.397863,VEH-008,40.55,91.1,1.673,12.2,106120.29,0
2025-11-29 07:41:25.397863,VEH-028,59.61,77.72,1.231,12.41,27820.66,1
2025-11-29 07:42:03.397863,VEH-080,23.51,90.76,9.59,14.32,52621.89,1
2025-11-29 07:43:21.397863,VEH-010,32.79,86.14,10.0,13.25,24009.3,1
2025-11-29 07:43:28.397863,VEH-052,39.25,83.01,3.019,13.53,16623.7,0
2025-11-29 07:43:43.397863,VEH-015,42.53,91.36,0.873,12.81,96866.76,0
2025-11-29 07:45:07.397863,VEH-004,62.45,84.04,10.0,12.29,31485.57,1
2025-11-29 07:45:42.397863,VEH-090,70.95,74.98,1.886,11.0,153300.8,1
2025-11-29 07:46:01.397863,VEH-079,43.14,86.05,4.782,12.4,67379.6,1
2025-11-29 07:49:27.397863,VEH-100,29.03,91.92,4.734,11.66,132448.9,0
2025-11-29 07:49:55.397863,VEH-096,58.42,106.91,10.0,13.22,93315.32,1
2025-11-29 07:50:37.397863,VEH-062,67.94,85.13,1.233,12.98,110372.36,0
2025-11-29 07:51:06.397863,VEH-004,95.34,84.24,10.0,12.41,31525.46,1
2025-11-29 07:51:11.397863,VEH-041,83.65,87.98,4.671,13.19,146368.64,0
2025-11-29 07:51:21.397863,VEH-073,23.53,83.38,1.714,13.14,9774.75,0
2025-11-29 07:53:27.397863,VEH-099,51.48,96.32,0.685,12.44,61059.92,0
2025-11-29 07:55:30.397863,VEH-055,66.4,95.34,8.777,13.4,136204.99,1
2025-11-29 07:56:48.397863,VEH-028,33.75,87.68,9.626,12.63,27860.42,1
2025-11-29 07:58:35.397863,VEH-047,46.23,93.67,0.971,13.4,85507.9,0
2025-11-29 07:58:51.397863,VEH-009,71.85,90.99,3.103,12.73,21629.78,0
2025-11-29 07:59:27.397863,VEH-002,61.25,98.94,1.524,14.53,147526.01,1
2025-11-29 07:59:56.397863,VEH-067,55.04,89.95,4.46,13.16,148919.5,0
2025-11-29 08:00:28.397863,VEH-048,38.66,89.96,10.0,12.08,35021.41,1
2025-11-29 08:01:14.397863,VEH-069,18.86,94.18,0.561,12.8,51201.15,0
2025-11-29 08:01:15.397863,VEH-074,47.19,88.16,3.449,11.1,109413.04,1
2025-11-29 08:01:15.397863,VEH-028,52.72,88.53,0.772,12.53,27890.9,0
2025-11-29 08:04:38.397863,VEH-079,18.29,85.3,10.0,12.65,67424.38,1
2025-11-29 08:05:35.397863,VEH-014,56.2,84.77,3.323,12.63,7606.54,0
2025-11-29 08:05:41.397863,VEH-046,64.8,105.35,3.102,12.41,23699.08,1
2025-11-29 08:06:26.397863,VEH-087,37.7,92.97,0.818,11.98,107073.15,0
2025-11-29 08:06:52.397863,VEH-013,65.09,106.21,2.518,15.0,149465.62,1
2025-11-29 08:07:17.397863,VEH-016,61.89,93.23,3.083,12.4,99102.77,0
2025-11-29 08:07:21.397863,VEH-094,47.39,87.5,2.766,13.13,126197.91,0
2025-11-29 08:08:04.397863,VEH-040,44.6,101.25,6.498,12.42,24240.16,0
2025-11-29 08:08:22.397863,VEH-072,46.7,86.29,3.226,13.01,150243.52,1
2025-11-29 08:08:22.397863,VEH-081,33.59,104.01,2.36,11.91,131928.75,0
2025-11-29 08:11:45.397863,VEH-030,63.62,91.59,6.476,12.22,145312.87,0
2025-11-29 08:12:05.397863,VEH-081,33.87,94.8,2.718,12.03,131955.17,0
2025-11-29 08:12:29.397863,VEH-099,35.47,89.94,1.087,14.43,61068.45,0
2025-11-29 08:12:52.397863,VEH-065,67.43,87.15,5.47,12.81,133409.97,0
2025-11-29 08:13:35.397863,VEH-058,48.95,93.68,7.478,12.46,24907.9,0
2025-11-29 08:14:27.397863,VEH-088,56.54,84.74,1.659,12.07,80206.66,0
2025-11-29 08:15:08.397863,VEH-048,12.21,74.07,4.06,12.84,35031.38,1
2025-11-29 08:15:39.397863,VEH-049,41.92,94.37,0.961,13.81,133681.54,0
2025-11-29 08:16:03.397863,VEH-089,97.02,94.8,4.195,15.0,11220.06,1
2025-11-29 08:17:11.397863,VEH-002,10.48,85.79,2.533,12.04,147556.73,0
2025-11-29 08:17:40.397863,VEH-089,98.74,107.09,4.285,12.67,11225.65,1
2025-11-29 08:18:52.397863,VEH-014,61.53,91.86,2.565,12.73,7623.13,0
2025-11-29 08:20:24.397863,VEH-097,41.68,95.45,1.738,14.83,124383.18,1
2025-11-29 08:20:57.397863,VEH-017,49.89,106.88,1.792,12.84,35584.22,1
2025-11-29 08:21:15.397863,VEH-031,85.76,83.27,0.563,14.61,31703.38,1
2025-11-29 08:23:13.397863,VEH-010,0.0,72.2,1.188,13.26,24033.42,1
2025-11-29 08:23:14.397863,VEH-070,90.39,88.8,0.915,12.44,147127.22,0
2025-11-29 08:24:51.397863,VEH-089,61.64,89.99,10.0,12.98,11235.69,1
2025-11-29 08:29:05.397863,VEH-037,80.31,89.03,2.951,12.7,154072.94,0
2025-11-29 08:29:12.397863,VEH-064,11.29,89.17,8.635,13.45,42867.01,1
2025-11-29 08:29:40.397863,VEH-030,49.31,85.08,0.803,12.4,145313.99,0
2025-11-29 08:30:51.397863,VEH-034,0.0,93.88,1.85,13.38,132734.49,0
2025-11-29 08:31:01.397863,VEH-018,84.94,87.81,2.231,13.54,58348.69,0
2025-11-29 08:31:20.397863,VEH-063,30.06,93.05,3.902,12.6,61288.43,0
2025-11-29 08:31:20.397863,VEH-088,30.43,96.54,4.716,13.67,80250.5,0
2025-11-29 08:32:23.397863,VEH-049,6.64,76.85,10.0,13.22,133684.56,1
2025-11-29 08:33:32.397863,VEH-056,66.11,108.66,3.664,12.59,149389.94,1
2025-11-29 08:34:24.397863,VEH-091,56.8,94.48,0.314,14.88,75471.15,1
2025-11-29 08:34:54.397863,VEH-058,36.3,89.9,0.628,12.85,24944.28,0
2025-11-29 08:35:16.397863,VEH-027,61.58,80.42,9.981,13.58,96324.18,1
2025-11-29 08:35:56.397863,VEH-055,35.5,100.08,10.0,14.97,136252.05,1
2025-11-29 08:36:20.397863,VEH-085,11.02,84.98,2.164,12.37,137853.73,0
2025-11-29 08:37:26.397863,VEH-019,45.91,88.65,2.805,13.35,69854.57,0
2025-11-29 08:40:40.397863,VEH-023,96.12,90.16,1.949,12.91,123852.63,0
2025-11-29 08:40:53.397863,VEH-047,79.29,87.15,0.731,12.96,85535.12,0
2025-11-29 08:41:06.397863,VEH-079,66.38,92.51,8.209,13.82,67471.52,1
2025-11-29 08:43:17.397863,VEH-066,61.1,82.62,0.679,12.05,131489.35,0
2025-11-29 08:46:27.397863,VEH-099,45.92,101.59,1.127,12.87,61113.84,0
2025-11-29 08:46:53.397863,VEH-051,73.4,105.03,3.683,11.65,53439.33,1
2025-11-29 08:46:59.397863,VEH-084,69.13,93.07,1.581,12.3,33452.37,0
2025-11-29 08:47:56.397863,VEH-028,52.92,100.49,2.397,12.55,27900.34,0
2025-11-29 08:50:59.397863,VEH-057,59.98,95.44,6.03,12.33,7995.5,0
2025-11-29 08:51:11.397863,VEH-058,14.85,75.58,1.639,12.94,24957.53,1
2025-11-29 08:52:15.397863,VEH-015,42.99,88.83,2.332,14.62,96878.08,1
2025-11-29 08:54:21.397863,VEH-016,25.17,85.37,4.191,12.99,99120.6,0
2025-11-29 08:54:45.397863,VEH-097,24.7,87.13,2.831,13.45,124416.41,0
2025-11-29 08:56:00.397863,VEH-047,66.76,96.83,3.326,13.45,85579.12,0
2025-11-29 08:56:06.397863,VEH-063,23.38,112.12,2.213,11.13,61298.61,1
2025-11-29 08:56:07.397863,VEH-012,74.2,73.88,0.139,12.7,84621.06,1
2025-11-29 08:58:12.397863,VEH-043,80.8,101.25,1.261,12.66,30110.24,0
2025-11-29 08:59:23.397863,VEH-084,53.46,85.42,9.897,12.67,33486.71,1
2025-11-29 09:00:07.397863,VEH-029,39.86,105.53,9.424,12.82,130662.6,1
2025-11-29 09:00:55.397863,VEH-049,80.78,90.44,1.802,12.97,133716.84,0
2025-11-29 09:01:22.397863,VEH-003,68.81,87.19,0.853,12.61,81106.33,0
2025-11-29 09:01:54.397863,VEH-069,84.88,83.09,10.0,12.26,51209.89,1
2025-11-29 09:01:59.397863,VEH-060,27.96,88.41,1.135,12.65,154571.87,0
2025-11-29 09:02:10.397863,VEH-066,48.49,87.34,3.6,15.0,131529.13,1
2025-11-29 09:02:19.397863,VEH-087,49.54,90.74,1.88,12.97,107080.29,0
2025-11-29 09:02:28.397863,VEH-090,60.24,89.96,3.334,13.33,153326.62,0
2025-11-29 09:03:51.397863,VEH-026,70.62,87.05,6.184,13.49,11269.4,0
2025-11-29 09:04:16.397863,VEH-071,58.45,93.12,1.888,12.73,32067.93,0
2025-11-29 09:05:22.397863,VEH-074,88.39,74.82,10.0,15.0,109447.69,1
2025-11-29 09:05:23.397863,VEH-069,45.63,104.0,0.363,15.0,51220.87,1
2025-11-29 09:06:04.397863,VEH-047,28.77,88.23,0.602,13.76,85610.61,0
2025-11-29 09:06:16.397863,VEH-076,38.36,95.92,1.147,14.78,113920.05,1
2025-11-29 09:06:32.397863,VEH-096,35.25,73.34,4.784,12.44,93322.39,1
2025-11-29 09:07:17.397863,VEH-042,43.6,101.73,1.568,14.99,40430.24,1
2025-11-29 09:07:29.397863,VEH-031,48.27,91.58,0.54,13.13,31724.56,0
2025-11-29 09:08:19.397863,VEH-022,49.33,88.16,2.733,12.3,68744.98,0
2025-11-29 09:08:42.397863,VEH-017,60.8,91.2,0.401,12.91,35628.77,0
2025-11-29 09:08:46.397863,VEH-084,43.47,89.78,5.38,11.23,33527.84,1
2025-11-29 09:08:59.397863,VEH-020,81.22,87.89,2.182,13.02,117123.25,0
2025-11-29 09:10:38.397863,VEH-008,6.55,86.34,4.375,14.83,106144.52,1
2025-11-29 09:11:01.397863,VEH-098,0.0,79.83,0.191,12.71,62183.59,1
2025-11-29 09:13:10.397863,VEH-049,80.03,87.11,7.698,13.29,133731.82,0
2025-11-29 09:13:55.397863,VEH-087,78.07,73.23,10.0,13.2,107125.32,1
2025-11-29 09:14:28.397863,VEH-038,85.98,101.59,10.0,12.03,53040.5,1
2025-11-29 09:15:21.397863,VEH-053,70.92,106.62,1.71,11.47,123481.52,1
2025-11-29 09:15:26.397863,VEH-028,55.06,91.23,10.0,12.32,27932.02,1
2025-11-29 09:16:57.397863,VEH-077,48.54,88.99,2.41,12.34,11800.87,0
2025-11-29 09:17:14.397863,VEH-029,14.95,75.19,1.169,12.76,130668.74,1
2025-11-29 09:18:38.397863,VEH-072,58.69,95.79,3.485,12.27,150245.15,0
2025-11-29 09:19:31.397863,VEH-011,19.08,93.51,2.443,12.96,59857.41,0
2025-11-29 09:19:48.397863,VEH-047,116.65,88.23,10.0,12.72,85656.09,1
2025-11-29 09:20:47.397863,VEH-045,29.2,108.2,9.342,12.26,78010.98,1
2025-11-29 09:21:36.397863,VEH-018,53.11,86.58,3.04,11.0,58349.46,1
2025-11-29 09:22:27.397863,VEH-050,92.66,85.48,6.839,12.8,47619.69,0
2025-11-29 09:23:34.397863,VEH-089,45.85,98.22,2.931,12.58,11263.65,0
2025-11-29 09:25:06.397863,VEH-049,46.02,89.65,0.973,12.69,133752.84,0
2025-11-29 09:29:17.397863,VEH-022,0.0,88.68,0.542,12.6,68764.08,0
2025-11-29 09:30:03.397863,VEH-045,22.26,94.93,8.626,12.39,78037.41,1
2025-11-29 09:35:42.397863,VEH-061,69.04,77.63,8.783,13.65,10327.83,1
2025-11-29 09:39:28.397863,VEH-099,96.82,83.15,1.977,12.67,61163.2,0
2025-11-29 09:41:33.397863,VEH-093,32.72,87.96,8.128,11.77,7053.42,1
2025-11-29 09:46:12.397863,VEH-021,59.92,97.59,2.933,12.65,69574.83,0
2025-11-29 09:46:31.397863,VEH-071,122.71,94.52,8.355,12.59,32077.57,1
2025-11-29 09:47:16.397863,VEH-061,69.17,89.08,10.0,13.22,10340.03,1
2025-11-29 09:48:24.397863,VEH-076,79.4,94.18,2.887,14.27,113953.99,0
2025-11-29 09:48:42.397863,VEH-036,35.85,95.11,7.018,13.07,18468.29,0
2025-11-29 09:49:34.397863,VEH-024,93.81,95.81,2.782,11.26,135362.79,1
2025-11-29 09:51:22.397863,VEH-032,37.69,103.04,10.0,12.89,116686.4,1
2025-11-29 09:51:32.397863,VEH-091,33.3,87.95,9.244,12.7,75510.22,1
2025-11-29 09:51:38.397863,VEH-096,91.98,82.2,5.167,12.48,93356.37,0
2025-11-29 09:52:36.397863,VEH-059,39.08,77.67,2.15,14.71,114080.38,1
2025-11-29 09:52:41.397863,VEH-096,54.91,94.42,1.807,14.46,93403.82,0
2025-11-29 09:52:43.397863,VEH-096,95.65,92.54,10.0,13.01,93406.21,1
2025-11-29 09:53:53.397863,VEH-090,32.15,89.03,3.114,12.9,153336.59,0
2025-11-29 09:55:19.397863,VEH-075,49.08,97.64,1.326,13.94,123660.36,0
2025-11-29 09:55:41.397863,VEH-082,39.74,104.85,1.42,11.0,115962.78,1
2025-11-29 09:55:49.397863,VEH-005,46.78,84.81,10.0,11.0,10259.36,1
2025-11-29 09:57:41.397863,VEH-016,55.98,90.49,2.153,12.49,99131.3,0
2025-11-29 09:59:06.397863,VEH-011,88.5,85.39,0.784,12.6,59892.71,0
2025-11-29 09:59:45.397863,VEH-035,96.06,107.04,2.233,13.25,133920.02,1
2025-11-29 09:59:55.397863,VEH-075,58.9,93.49,1.461,12.59,123681.5,0
2025-11-29 09:59:57.397863,VEH-042,36.84,88.27,10.0,11.25,40445.95,1
2025-11-29 10:02:15.397863,VEH-087,71.95,75.6,0.372,13.28,107136.43,1
2025-11-29 10:02:20.397863,VEH-098,55.13,92.39,3.979,12.84,62231.45,0
2025-11-29 10:02:20.397863,VEH-081,55.95,91.03,5.937,14.65,132001.64,1
2025-11-29 10:02:32.397863,VEH-010,29.2,104.34,6.037,12.7,24038.39,0
2025-11-29 10:02:38.397863,VEH-082,14.57,101.36,2.965,13.73,116009.89,0
2025-11-29 10:04:11.397863,VEH-008,54.53,88.91,5.369,12.5,106184.37,0
2025-11-29 10:05:24.397863,VEH-026,28.26,86.12,4.313,11.22,11289.22,1
2025-11-29 10:05:59.397863,VEH-003,41.74,101.02,2.12,12.45,81146.32,1
2025-11-29 10:06:58.397863,VEH-059,92.07,90.01,8.011,12.79,114116.76,1
2025-11-29 10:08:06.397863,VEH-088,53.25,82.58,6.576,13.53,80289.13,0
2025-11-29 10:08:13.397863,VEH-003,82.68,102.84,10.0,12.75,81174.19,1
2025-11-29 10:08:42.397863,VEH-038,62.4,89.22,2.343,13.38,53085.43,0
2025-11-29 10:08:42.397863,VEH-002,69.6,87.73,2.561,13.67,147571.18,0
2025-11-29 10:08:45.397863,VEH-099,41.25,71.58,4.702,14.67,61206.58,1
2025-11-29 10:09:54.397863,VEH-017,83.82,93.98,10.0,12.24,35662.82,1
2025-11-29 10:10:34.397863,VEH-073,62.77,103.78,1.5,13.17,9797.35,0
2025-11-29 10:10:44.397863,VEH-036,48.39,100.42,10.0,13.19,18516.05,1
2025-11-29 10:11:25.397863,VEH-086,62.76,82.63,0.532,11.01,149392.97,1
2025-11-29 10:12:30.397863,VEH-095,37.12,84.23,10.0,12.07,22961.33,1
2025-11-29 10:15:17.397863,VEH-098,47.66,101.16,7.003,12.32,62249.08,0
2025-11-29 10:15:29.397863,VEH-088,53.62,87.28,2.329,13.46,80331.35,0
2025-11-29 10:16:24.397863,VEH-073,41.86,90.84,3.169,12.75,9798.09,0
2025-11-29 10:16:40.397863,VEH-002,93.97,101.22,10.0,11.32,147584.62,1
2025-11-29 10:17:51.397863,VEH-085,44.62,89.66,0.549,12.27,137886.27,0
2025-11-29 10:18:56.397863,VEH-034,107.06,95.84,1.096,12.45,132774.85,0
2025-11-29 10:20:31.397863,VEH-027,56.68,70.36,1.443,13.32,96363.42,1
2025-11-29 10:20:59.397863,VEH-037,49.14,93.64,5.14,14.21,154073.22,0
2025-11-29 10:21:39.397863,VEH-071,42.39,87.13,2.311,12.72,32099.65,0
2025-11-29 10:21:48.397863,VEH-022,65.56,91.47,2.191,12.76,68775.97,0
2025-11-29 10:23:27.397863,VEH-068,77.35,86.83,2.337,12.43,37598.43,0
